position	matches	mismatches	insertions	deletions	flank	sample	locus_id
44,-45,278,3,0,0,left,HG00118_realigned.bam,chr1_44835_44867
45,-46,279,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
46,-47,280,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
47,-48,278,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
48,-49,275,3,0,0,left,HG00118_realigned.bam,chr1_44835_44867
49,-50,276,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
50,-51,277,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
51,-52,275,3,1,0,left,HG00118_realigned.bam,chr1_44835_44867
52,-53,278,0,0,0,left,HG00118_realigned.bam,chr1_44835_44867
53,-54,276,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
54,-55,275,3,0,0,left,HG00118_realigned.bam,chr1_44835_44867
55,-56,276,2,1,0,left,HG00118_realigned.bam,chr1_44835_44867
56,-57,277,0,0,1,left,HG00118_realigned.bam,chr1_44835_44867
57,-58,276,1,0,2,left,HG00118_realigned.bam,chr1_44835_44867
58,-59,275,2,0,1,left,HG00118_realigned.bam,chr1_44835_44867
59,-60,276,1,1,0,left,HG00118_realigned.bam,chr1_44835_44867
60,-61,276,1,1,0,left,HG00118_realigned.bam,chr1_44835_44867
61,-62,276,0,1,0,left,HG00118_realigned.bam,chr1_44835_44867
62,-63,271,3,1,0,left,HG00118_realigned.bam,chr1_44835_44867
63,-64,271,3,0,0,left,HG00118_realigned.bam,chr1_44835_44867
64,-65,271,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
65,-66,271,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
66,-67,268,4,1,0,left,HG00118_realigned.bam,chr1_44835_44867
67,-68,271,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
68,-69,271,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
69,-70,266,6,0,1,left,HG00118_realigned.bam,chr1_44835_44867
70,-71,270,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
71,-72,269,3,0,0,left,HG00118_realigned.bam,chr1_44835_44867
72,-73,271,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
73,-74,272,0,0,0,left,HG00118_realigned.bam,chr1_44835_44867
74,-75,269,3,0,1,left,HG00118_realigned.bam,chr1_44835_44867
75,-76,269,3,0,1,left,HG00118_realigned.bam,chr1_44835_44867
76,-77,269,3,0,1,left,HG00118_realigned.bam,chr1_44835_44867
77,-78,271,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
78,-79,270,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
79,-80,271,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
80,-81,271,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
81,-82,272,0,1,0,left,HG00118_realigned.bam,chr1_44835_44867
82,-83,271,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
83,-84,271,0,0,0,left,HG00118_realigned.bam,chr1_44835_44867
84,-85,267,4,0,1,left,HG00118_realigned.bam,chr1_44835_44867
85,-86,268,3,0,1,left,HG00118_realigned.bam,chr1_44835_44867
86,-87,266,3,0,0,left,HG00118_realigned.bam,chr1_44835_44867
87,-88,267,1,0,1,left,HG00118_realigned.bam,chr1_44835_44867
88,-89,268,0,0,0,left,HG00118_realigned.bam,chr1_44835_44867
89,-90,264,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
90,-91,264,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
91,-92,265,1,0,1,left,HG00118_realigned.bam,chr1_44835_44867
92,-93,265,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
93,-94,266,0,0,2,left,HG00118_realigned.bam,chr1_44835_44867
94,-95,262,4,0,2,left,HG00118_realigned.bam,chr1_44835_44867
95,-96,264,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
96,-97,263,1,0,1,left,HG00118_realigned.bam,chr1_44835_44867
97,-98,262,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
98,-99,262,2,0,1,left,HG00118_realigned.bam,chr1_44835_44867
99,-100,259,1,0,1,left,HG00118_realigned.bam,chr1_44835_44867
100,-101,260,0,1,1,left,HG00118_realigned.bam,chr1_44835_44867
101,-102,259,1,0,1,left,HG00118_realigned.bam,chr1_44835_44867
102,-103,255,2,0,1,left,HG00118_realigned.bam,chr1_44835_44867
103,-104,254,0,0,1,left,HG00118_realigned.bam,chr1_44835_44867
104,-105,252,1,0,1,left,HG00118_realigned.bam,chr1_44835_44867
105,-106,251,2,0,1,left,HG00118_realigned.bam,chr1_44835_44867
106,-107,252,1,0,2,left,HG00118_realigned.bam,chr1_44835_44867
107,-108,252,1,0,1,left,HG00118_realigned.bam,chr1_44835_44867
108,-109,249,3,0,1,left,HG00118_realigned.bam,chr1_44835_44867
109,-110,247,4,0,0,left,HG00118_realigned.bam,chr1_44835_44867
110,-111,250,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
111,-112,250,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
112,-113,248,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
113,-114,248,1,0,0,left,HG00118_realigned.bam,chr1_44835_44867
114,-115,246,3,0,1,left,HG00118_realigned.bam,chr1_44835_44867
115,-116,245,4,1,1,left,HG00118_realigned.bam,chr1_44835_44867
116,-117,247,1,0,1,left,HG00118_realigned.bam,chr1_44835_44867
117,-118,247,1,0,2,left,HG00118_realigned.bam,chr1_44835_44867
118,-119,245,3,0,2,left,HG00118_realigned.bam,chr1_44835_44867
119,-120,245,3,0,1,left,HG00118_realigned.bam,chr1_44835_44867
120,-121,246,2,0,1,left,HG00118_realigned.bam,chr1_44835_44867
121,-122,247,1,0,2,left,HG00118_realigned.bam,chr1_44835_44867
122,-123,246,1,0,2,left,HG00118_realigned.bam,chr1_44835_44867
123,-124,245,1,0,1,left,HG00118_realigned.bam,chr1_44835_44867
124,-125,246,0,0,0,left,HG00118_realigned.bam,chr1_44835_44867
125,-126,244,2,0,0,left,HG00118_realigned.bam,chr1_44835_44867
126,-127,242,4,0,0,left,HG00118_realigned.bam,chr1_44835_44867
127,-128,241,5,0,0,left,HG00118_realigned.bam,chr1_44835_44867
128,-129,244,0,0,0,left,HG00118_realigned.bam,chr1_44835_44867
129,-130,242,2,0,1,left,HG00118_realigned.bam,chr1_44835_44867
130,-131,242,2,0,1,left,HG00118_realigned.bam,chr1_44835_44867
131,-132,241,3,0,0,left,HG00118_realigned.bam,chr1_44835_44867
132,-133,244,0,0,0,left,HG00118_realigned.bam,chr1_44835_44867
133,-134,244,0,0,1,left,HG00118_realigned.bam,chr1_44835_44867
134,-135,244,0,0,1,left,HG00118_realigned.bam,chr1_44835_44867
135,-136,243,1,1,1,left,HG00118_realigned.bam,chr1_44835_44867
136,-137,242,0,1,1,left,HG00118_realigned.bam,chr1_44835_44867
137,-138,240,2,1,2,left,HG00118_realigned.bam,chr1_44835_44867
138,-139,241,1,1,0,left,HG00118_realigned.bam,chr1_44835_44867
139,-140,239,3,1,1,left,HG00118_realigned.bam,chr1_44835_44867
140,-141,241,1,1,1,left,HG00118_realigned.bam,chr1_44835_44867
141,-142,241,1,1,0,left,HG00118_realigned.bam,chr1_44835_44867
142,-143,240,1,1,0,left,HG00118_realigned.bam,chr1_44835_44867
143,-144,239,1,1,0,left,HG00118_realigned.bam,chr1_44835_44867
144,-145,238,2,1,0,left,HG00118_realigned.bam,chr1_44835_44867
145,-146,239,1,1,0,left,HG00118_realigned.bam,chr1_44835_44867
146,-147,238,2,1,0,left,HG00118_realigned.bam,chr1_44835_44867
147,-148,238,1,1,0,left,HG00118_realigned.bam,chr1_44835_44867
148,-149,236,2,1,0,left,HG00118_realigned.bam,chr1_44835_44867
149,-150,232,0,0,0,left,HG00118_realigned.bam,chr1_44835_44867
150,1,250,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
151,2,250,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
152,3,248,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
153,4,248,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
154,5,249,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
155,6,246,2,0,0,right,HG00118_realigned.bam,chr1_44835_44867
156,7,247,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
157,8,247,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
158,9,247,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
159,10,246,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
160,11,244,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
161,12,244,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
162,13,243,2,0,0,right,HG00118_realigned.bam,chr1_44835_44867
163,14,245,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
164,15,244,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
165,16,240,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
166,17,238,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
167,18,238,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
168,19,237,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
169,20,233,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
170,21,234,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
171,22,233,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
172,23,233,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
173,24,232,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
174,25,232,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
175,26,232,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
176,27,231,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
177,28,231,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
178,29,232,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
179,30,230,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
180,31,229,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
181,32,228,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
182,33,226,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
183,34,227,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
184,35,226,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
185,36,225,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
186,37,225,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
187,38,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
188,39,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
189,40,224,2,0,0,right,HG00118_realigned.bam,chr1_44835_44867
190,41,225,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
191,42,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
192,43,225,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
193,44,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
194,45,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
195,46,225,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
196,47,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
197,48,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
198,49,225,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
199,50,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
200,51,225,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
201,52,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
202,53,226,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
203,54,224,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
204,55,224,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
205,56,223,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
206,57,221,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
207,58,221,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
208,59,220,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
209,60,220,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
210,61,220,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
211,62,220,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
212,63,219,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
213,64,219,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
214,65,219,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
215,66,220,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
216,67,219,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
217,68,220,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
218,69,220,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
219,70,218,2,0,0,right,HG00118_realigned.bam,chr1_44835_44867
220,71,218,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
221,72,216,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
222,73,215,2,0,0,right,HG00118_realigned.bam,chr1_44835_44867
223,74,217,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
224,75,217,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
225,76,216,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
226,77,215,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
227,78,215,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
228,79,215,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
229,80,215,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
230,81,216,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
231,82,215,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
232,83,215,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
233,84,216,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
234,85,212,3,0,0,right,HG00118_realigned.bam,chr1_44835_44867
235,86,214,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
236,87,214,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
237,88,214,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
238,89,213,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
239,90,213,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
240,91,212,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
241,92,211,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
242,93,210,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
243,94,209,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
244,95,208,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
245,96,208,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
246,97,206,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
247,98,207,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
248,99,207,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
249,100,207,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
250,101,204,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
251,102,204,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
252,103,204,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
253,104,204,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
254,105,203,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
255,106,203,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
256,107,204,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
257,108,202,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
258,109,203,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
259,110,200,2,0,0,right,HG00118_realigned.bam,chr1_44835_44867
260,111,201,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
261,112,202,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
262,113,198,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
263,114,198,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
264,115,199,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
265,116,199,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
266,117,198,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
267,118,198,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
268,119,198,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
269,120,197,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
270,121,197,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
271,122,197,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
272,123,197,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
273,124,197,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
274,125,196,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
275,126,196,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
276,127,195,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
277,128,194,2,0,0,right,HG00118_realigned.bam,chr1_44835_44867
278,129,196,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
279,130,195,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
280,131,195,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
281,132,194,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
282,133,194,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
283,134,191,2,0,0,right,HG00118_realigned.bam,chr1_44835_44867
284,135,193,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
285,136,192,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
286,137,190,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
287,138,190,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
288,139,191,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
289,140,191,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
290,141,190,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
291,142,191,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
292,143,190,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
293,144,190,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
294,145,188,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
295,146,187,1,0,0,right,HG00118_realigned.bam,chr1_44835_44867
296,147,188,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
297,148,187,1,1,0,right,HG00118_realigned.bam,chr1_44835_44867
298,149,188,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
299,150,187,0,0,0,right,HG00118_realigned.bam,chr1_44835_44867
0,-1,288,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
1,-2,288,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
2,-3,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
3,-4,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
4,-5,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
5,-6,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
6,-7,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
7,-8,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
8,-9,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
9,-10,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
10,-11,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
11,-12,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
12,-13,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
13,-14,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
14,-15,285,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
15,-16,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
16,-17,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
17,-18,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
18,-19,285,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
19,-20,285,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
20,-21,285,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
21,-22,285,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
22,-23,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
23,-24,285,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
24,-25,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
25,-26,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
26,-27,285,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
27,-28,285,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
28,-29,286,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
29,-30,282,3,0,0,left,HG00118_realigned.bam,chr1_50481_50513
30,-31,285,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
31,-32,284,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
32,-33,284,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
33,-34,283,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
34,-35,284,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
35,-36,283,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
36,-37,283,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
37,-38,283,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
38,-39,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
39,-40,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
40,-41,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
41,-42,281,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
42,-43,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
43,-44,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
44,-45,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
45,-46,280,2,0,0,left,HG00118_realigned.bam,chr1_50481_50513
46,-47,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
47,-48,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
48,-49,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
49,-50,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
50,-51,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
51,-52,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
52,-53,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
53,-54,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
54,-55,282,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
55,-56,281,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
56,-57,280,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
57,-58,278,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
58,-59,278,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
59,-60,276,2,0,0,left,HG00118_realigned.bam,chr1_50481_50513
60,-61,278,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
61,-62,276,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
62,-63,276,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
63,-64,276,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
64,-65,275,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
65,-66,276,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
66,-67,276,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
67,-68,276,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
68,-69,276,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
69,-70,275,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
70,-71,274,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
71,-72,275,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
72,-73,274,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
73,-74,275,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
74,-75,275,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
75,-76,274,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
76,-77,273,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
77,-78,273,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
78,-79,274,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
79,-80,273,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
80,-81,272,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
81,-82,271,2,0,0,left,HG00118_realigned.bam,chr1_50481_50513
82,-83,273,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
83,-84,272,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
84,-85,273,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
85,-86,271,2,0,0,left,HG00118_realigned.bam,chr1_50481_50513
86,-87,273,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
87,-88,272,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
88,-89,271,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
89,-90,269,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
90,-91,268,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
91,-92,269,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
92,-93,269,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
93,-94,269,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
94,-95,269,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
95,-96,268,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
96,-97,269,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
97,-98,269,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
98,-99,265,4,0,0,left,HG00118_realigned.bam,chr1_50481_50513
99,-100,268,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
100,-101,269,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
101,-102,268,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
102,-103,267,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
103,-104,267,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
104,-105,268,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
105,-106,268,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
106,-107,268,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
107,-108,268,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
108,-109,267,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
109,-110,268,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
110,-111,266,2,0,0,left,HG00118_realigned.bam,chr1_50481_50513
111,-112,268,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
112,-113,268,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
113,-114,268,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
114,-115,267,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
115,-116,266,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
116,-117,265,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
117,-118,266,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
118,-119,265,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
119,-120,265,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
120,-121,263,1,0,0,left,HG00118_realigned.bam,chr1_50481_50513
121,-122,264,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
122,-123,262,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
123,-124,262,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
124,-125,262,0,0,0,left,HG00118_realigned.bam,chr1_50481_50513
